order_id,date,sku,product_name,quantity,price,revenue,status,logistics_type
ORD-260303-16884,03.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260303-31339,03.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260303-72083,03.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260303-83447,03.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,awaiting_packaging,FBO
ORD-260303-75231,03.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260303-44312,03.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,awaiting_packaging,FBO
ORD-260303-29302,03.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260303-53345,03.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260303-41048,03.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260303-35248,03.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260303-94823,03.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,cancelled,FBS
ORD-260303-22051,03.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260303-81066,03.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260303-18661,03.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260304-84669,04.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260304-48764,04.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260304-26031,04.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260304-86465,04.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260304-59534,04.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260304-30974,04.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260304-12049,04.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260304-28724,04.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260304-62987,04.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260304-75482,04.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260304-82815,04.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260304-31634,04.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,awaiting_packaging,FBO
ORD-260304-92304,04.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260304-54260,04.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,awaiting_packaging,FBO
ORD-260304-84542,04.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,awaiting_packaging,FBS
ORD-260304-29994,04.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260304-35462,04.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260304-66025,04.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,cancelled,FBS
ORD-260304-56728,04.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260304-48101,04.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260305-56743,05.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260305-49280,05.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260305-99908,05.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,cancelled,FBO
ORD-260305-48925,05.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260305-71058,05.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260305-15389,05.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260305-35990,05.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260306-85067,06.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260306-80064,06.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260306-63402,06.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260306-14458,06.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260306-66622,06.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,cancelled,FBO
ORD-260307-86594,07.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260307-37974,07.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260307-43781,07.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260307-15518,07.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260307-24150,07.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260307-46036,07.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260307-47416,07.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260307-63670,07.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260307-77458,07.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260307-70483,07.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260307-35024,07.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260307-96811,07.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260307-48494,07.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260307-82563,07.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260307-19168,07.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260307-80376,07.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260307-80230,07.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260307-35097,07.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260307-52124,07.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260307-25618,07.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260307-53082,07.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260307-22693,07.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260307-63266,07.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260307-50803,07.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,cancelled,FBO
ORD-260308-22634,08.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260308-34426,08.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260308-95035,08.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260308-72491,08.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260308-49602,08.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260308-76665,08.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260308-75451,08.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260308-17167,08.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260308-92716,08.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260308-64477,08.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260308-30111,08.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260308-87994,08.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260308-35904,08.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260308-82863,08.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260308-49807,08.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260309-36675,09.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260309-13365,09.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,cancelled,FBO
ORD-260309-37483,09.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260309-63754,09.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260309-34354,09.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260309-16486,09.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260309-10793,09.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260309-46095,09.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260309-94898,09.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,awaiting_packaging,FBS
ORD-260309-16489,09.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260310-56530,10.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260310-97773,10.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260310-48793,10.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,cancelled,FBS
ORD-260310-38718,10.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260310-70138,10.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260310-68543,10.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260310-31003,10.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260310-96348,10.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260310-89798,10.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260310-82217,10.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,cancelled,FBO
ORD-260310-92630,10.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260310-89167,10.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260310-68406,10.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260310-25636,10.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260310-76568,10.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,cancelled,FBS
ORD-260310-54666,10.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,awaiting_packaging,FBS
ORD-260310-80099,10.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260310-83895,10.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,cancelled,FBS
ORD-260310-30904,10.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260310-23993,10.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260310-34399,10.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260310-69099,10.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260310-95854,10.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260310-12428,10.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260311-71091,11.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,cancelled,FBS
ORD-260311-84566,11.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260311-79782,11.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260311-17898,11.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260311-85782,11.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260311-32827,11.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260311-20077,11.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260311-71028,11.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,awaiting_packaging,FBS
ORD-260311-73626,11.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260311-68058,11.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260312-94207,12.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260312-55679,12.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260312-58729,12.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260312-20625,12.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260312-78882,12.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260312-63304,12.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260312-62354,12.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260312-33336,12.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260312-70410,12.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260312-27679,12.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260312-55396,12.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,cancelled,FBS
ORD-260312-74260,12.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260312-83376,12.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260312-94937,12.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260312-89970,12.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260312-34713,12.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260313-87198,13.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260313-56772,13.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260313-77946,13.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260313-55960,13.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,cancelled,FBS
ORD-260313-79785,13.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260313-91044,13.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260313-31672,13.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,cancelled,FBS
ORD-260313-55147,13.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260313-91613,13.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260313-58390,13.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260313-70854,13.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,awaiting_packaging,FBO
ORD-260313-21044,13.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260314-51345,14.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260314-65578,14.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260314-48199,14.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260314-78422,14.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260314-67202,14.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260314-29025,14.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260314-30713,14.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260314-59304,14.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260314-68378,14.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260314-41095,14.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260314-75559,14.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260314-71308,14.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260314-88840,14.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,cancelled,FBO
ORD-260314-74410,14.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260314-69683,14.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260314-18294,14.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260314-73096,14.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,cancelled,FBS
ORD-260314-90012,14.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260314-47122,14.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260315-93103,15.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260315-28479,15.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260315-83743,15.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260315-39150,15.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260315-25851,15.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260316-93010,16.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260316-97178,16.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260316-48948,16.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260316-13653,16.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260316-23629,16.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260316-36377,16.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260316-66508,16.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260316-31922,16.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260316-92632,16.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260316-10678,16.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260316-43314,16.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260316-45403,16.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260316-31074,16.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260316-65407,16.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260316-67392,16.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260316-32445,16.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260316-93767,16.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,cancelled,FBO
ORD-260316-25272,16.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,awaiting_packaging,FBS
ORD-260316-70474,16.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260316-75739,16.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260317-80911,17.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260317-90107,17.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,cancelled,FBO
ORD-260317-61676,17.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260317-65266,17.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260317-97378,17.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260317-33944,17.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260317-87451,17.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260317-74229,17.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260317-23845,17.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260317-59297,17.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260317-97403,17.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260317-46359,17.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260317-37862,17.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260318-48336,18.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,cancelled,FBS
ORD-260318-48705,18.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260318-30086,18.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,cancelled,FBO
ORD-260318-46368,18.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260318-52741,18.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260318-87776,18.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,awaiting_packaging,FBO
ORD-260318-33195,18.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260319-45942,19.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260319-96292,19.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260319-44597,19.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,awaiting_packaging,FBS
ORD-260319-31571,19.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260319-78881,19.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260319-60625,19.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260319-78635,19.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260319-57663,19.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,cancelled,FBO
ORD-260319-88539,19.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260319-82646,19.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260319-88799,19.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260319-22478,19.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260319-44484,19.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260319-84791,19.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260319-88573,19.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,awaiting_packaging,FBS
ORD-260319-20477,19.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260319-67906,19.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260319-52612,19.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260319-24068,19.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260319-30154,19.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260319-69996,19.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260319-32591,19.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260319-14803,19.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,cancelled,FBO
ORD-260319-83384,19.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260319-47015,19.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260320-48520,20.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,awaiting_packaging,FBS
ORD-260320-25583,20.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260320-85611,20.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260320-12056,20.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260320-49473,20.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,awaiting_packaging,FBO
ORD-260320-52271,20.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260320-96549,20.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260320-44356,20.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260320-87430,20.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,cancelled,FBO
ORD-260320-67147,20.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
